,RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6351,6352,15794472,553,0,0,27,3,0.0,2,0,0,159800.16,0
6352,6353,15646632,741,0,1,38,9,0.0,2,1,0,14379.01,0
6353,6354,15676353,598,0,1,35,8,114212.6,1,1,1,74322.85,0
6354,6355,15566312,660,2,0,42,5,0.0,3,1,1,189016.24,1
6355,6356,15570414,618,2,1,41,4,115251.64,1,0,0,136435.75,0
6356,6357,15776743,647,0,1,43,9,0.0,2,1,1,78488.39,0
6357,6358,15674637,491,0,0,68,3,107571.61,1,0,1,113695.99,0
6358,6359,15730418,652,0,0,32,2,0.0,2,1,0,54628.11,0
6359,6360,15739972,650,1,0,45,9,152367.21,3,1,0,150835.21,1
6360,6361,15661591,413,1,1,39,1,130969.77,2,1,1,158891.79,0
6361,6362,15675585,416,1,0,25,0,97738.97,2,1,1,160523.33,0
6362,6363,15814750,629,2,1,34,8,0.0,2,1,1,180595.02,0
6363,6364,15593454,678,2,0,40,4,113794.22,1,1,0,16618.76,0
6364,6365,15663421,527,2,1,28,6,128396.33,2,1,0,79919.97,0
6365,6366,15576196,743,2,0,48,5,118207.69,2,0,0,186489.14,1
6366,6367,15677324,683,1,1,73,9,124730.26,1,1,1,51999.5,0
6367,6368,15568742,536,0,0,41,9,0.0,1,1,0,121299.14,0
6368,6369,15693764,663,2,1,52,0,136298.65,1,1,0,144593.3,1
6369,6370,15714260,646,0,0,38,2,0.0,2,0,0,178752.73,0
6370,6371,15798200,707,0,1,35,2,0.0,3,1,1,94148.3,0
6371,6372,15656627,602,0,1,34,5,0.0,2,1,1,77414.45,0
6372,6373,15791111,635,0,0,47,2,125724.95,2,1,0,63236.97,0
6373,6374,15638269,597,0,1,67,2,0.0,2,0,1,108645.85,0
6374,6375,15807473,503,0,1,38,1,0.0,2,1,1,95153.24,0
6375,6376,15708534,524,2,0,64,5,0.0,1,1,0,136079.64,1
6376,6377,15640686,700,0,1,46,5,95872.86,1,1,0,98273.01,1
6377,6378,15588904,692,0,1,33,9,0.0,1,1,0,113505.93,1
6378,6379,15768763,562,0,1,37,2,0.0,1,0,1,52525.15,1
6379,6380,15770543,679,0,1,37,7,74260.03,1,1,0,194617.98,0
6380,6381,15642162,603,1,1,35,1,123407.69,1,1,0,152541.89,1
6381,6382,15714046,720,2,1,33,3,123783.91,2,1,1,142903.44,0
6382,6383,15575060,797,0,1,24,5,0.0,2,1,0,182257.61,0
6383,6384,15812040,594,0,1,36,6,153880.15,1,0,0,135431.72,0
6384,6385,15812073,529,0,0,31,7,0.0,2,1,1,175697.87,0
6385,6386,15706810,606,1,0,32,1,106301.85,2,0,1,59061.25,0
6386,6387,15584090,621,2,0,40,7,0.0,2,0,1,131283.6,1
6387,6388,15810807,513,0,0,43,9,0.0,2,1,0,152499.8,0
6388,6389,15582033,753,1,1,44,3,138076.47,1,1,0,15523.09,1
6389,6390,15687607,605,0,0,30,9,135422.31,1,0,1,186418.85,0
6390,6391,15588406,574,2,0,37,7,0.0,2,1,0,32262.28,0
6391,6392,15784099,726,0,0,38,5,126875.62,1,1,0,128052.29,0
6392,6393,15701352,611,2,0,28,3,96381.68,2,1,0,181419.29,0
6393,6394,15789371,593,1,0,41,4,119703.1,2,1,1,109783.29,0
6394,6395,15602845,466,1,1,41,2,152102.18,2,1,0,181879.56,0
6395,6396,15707918,741,1,0,36,0,127675.39,2,1,0,74260.16,0
6396,6397,15602812,684,1,0,44,2,133776.86,2,0,1,49865.04,0
6397,6398,15675888,550,2,0,33,9,72788.03,1,1,1,103608.06,0
6398,6399,15591822,593,2,1,26,9,76226.9,1,1,0,167564.82,0
6399,6400,15738501,601,1,1,48,9,163630.76,1,0,1,41816.49,1
6400,6401,15585907,676,2,0,30,5,0.0,2,0,0,179066.58,0
6401,6402,15579040,556,0,0,46,10,0.0,2,0,0,109184.24,0
6402,6403,15804211,719,0,1,36,3,155423.17,1,1,1,199841.32,0
6403,6404,15736126,850,1,1,55,0,98710.89,1,1,1,83617.17,1
6404,6405,15745399,649,2,0,49,2,0.0,1,1,0,84863.85,1
6405,6406,15760749,509,2,1,41,7,126683.8,1,0,1,114775.53,0
6406,6407,15637118,684,0,1,33,4,140700.61,1,1,0,103557.93,0
6407,6408,15657829,806,1,1,30,8,168078.83,1,1,0,85028.36,1
6408,6409,15738497,729,2,1,44,4,107726.93,2,1,0,153064.87,0
6409,6410,15690695,683,0,0,33,9,0.0,2,1,1,38784.42,0
6410,6411,15762351,689,2,0,63,1,0.0,2,1,1,186526.12,0
6411,6412,15791172,672,1,0,21,1,35741.69,1,1,0,28789.94,0
6412,6413,15598982,602,1,0,53,5,98268.84,1,0,1,45038.29,1
6413,6414,15734765,739,0,0,20,4,133800.98,1,0,1,150245.81,0
6414,6415,15642912,618,0,0,21,2,125682.79,1,0,0,57762.0,0
6415,6416,15769516,674,0,0,42,9,0.0,2,1,0,4292.72,0
6416,6417,15789379,762,0,1,26,6,130428.78,1,1,0,173365.89,0
6417,6418,15695103,790,2,1,37,6,0.0,2,1,1,119484.01,0
6418,6419,15801924,754,2,0,27,8,0.0,2,0,0,121821.16,0
6419,6420,15767804,729,0,1,44,6,0.0,2,1,0,151733.43,0
6420,6421,15718039,606,1,0,47,0,137138.2,2,0,1,53784.22,0
6421,6422,15579994,616,0,1,23,8,73112.95,1,1,1,62733.05,0
6422,6423,15595037,772,0,1,47,9,152347.01,1,0,1,17671.78,0
6423,6424,15600720,652,2,1,41,8,115144.68,1,1,0,188905.43,0
6424,6425,15782608,743,0,1,43,5,0.0,2,0,0,113079.19,1
6425,6426,15566894,793,0,1,39,3,137817.52,1,0,0,83997.79,0
6426,6427,15749123,743,2,1,45,7,157332.26,1,1,0,125424.42,0
6427,6428,15668943,746,0,1,37,2,0.0,2,1,0,143194.05,0
6428,6429,15577423,627,1,0,39,5,124586.93,1,1,0,93132.61,1
6429,6430,15623102,713,2,1,38,6,116980.78,2,0,1,76038.38,0
6430,6431,15728012,678,2,0,40,3,128398.38,1,1,0,168658.3,0
6431,6432,15683363,540,2,1,39,1,0.0,1,0,1,108419.41,0
6432,6433,15699335,615,1,0,33,3,137657.25,2,1,1,171657.57,0
6433,6434,15574369,415,2,1,53,5,167259.44,1,1,1,22357.25,0
6434,6435,15703167,628,0,0,45,8,0.0,2,1,0,193903.06,0
6435,6436,15754874,700,0,1,26,4,119009.57,1,1,0,141926.43,0
6436,6437,15723216,623,1,1,33,2,80002.33,1,1,1,104079.62,0
6437,6438,15725094,623,0,0,37,4,140211.88,1,1,1,93832.33,0
6438,6439,15647974,679,0,0,44,3,118742.74,2,1,0,1568.91,0
6439,6440,15583371,632,2,1,37,1,138207.08,1,1,0,60778.11,1
6440,6441,15772559,790,0,0,47,10,148636.21,1,0,1,16119.96,1
6441,6442,15711251,514,0,1,45,1,178827.79,1,1,0,60375.18,0
6442,6443,15719212,491,0,1,33,5,83134.3,1,1,0,187946.55,0
6443,6444,15764927,753,0,1,92,3,121513.31,1,0,1,195563.99,0
6444,6445,15731412,693,1,0,37,6,95900.04,1,1,1,38196.24,0
6445,6446,15719170,679,0,0,30,1,112543.42,1,1,1,179435.21,0
6446,6447,15596011,529,2,1,34,9,0.0,1,1,1,93208.22,0
6447,6448,15614834,619,2,0,31,3,141751.82,1,0,1,61531.86,0
6448,6449,15600510,680,2,0,37,6,124140.57,2,1,0,92826.35,0
6449,6450,15625706,693,1,1,45,2,116546.59,2,0,0,23140.28,1
6450,6451,15781409,834,0,0,28,6,0.0,1,1,0,74287.53,0
6451,6452,15722583,636,2,0,29,6,157576.47,2,1,1,101102.39,0
6452,6453,15677243,538,2,1,43,5,0.0,2,1,0,126933.73,0
6453,6454,15815070,566,1,0,44,5,141428.99,2,0,0,68408.74,0
6454,6455,15705899,597,2,1,35,0,127510.99,1,1,1,155356.34,0
6455,6456,15701522,711,0,0,29,9,0.0,2,0,1,3234.8,0
6456,6457,15755978,606,0,1,31,10,0.0,2,1,0,195209.4,0
6457,6458,15722090,615,2,1,51,6,81818.49,1,1,1,169149.38,0
6458,6459,15783526,589,0,1,36,1,100895.54,1,1,1,68075.14,0
6459,6460,15632125,606,1,1,45,5,63832.43,1,1,1,93707.8,0
6460,6461,15688395,582,0,1,29,4,0.0,2,0,0,156153.27,0
6461,6462,15666975,710,0,0,36,4,116085.06,1,1,0,58601.61,0
6462,6463,15682211,467,0,1,57,1,0.0,2,1,1,114448.77,0
6463,6464,15637411,749,0,1,30,1,0.0,2,0,1,126551.65,0
6464,6465,15591512,564,1,0,33,2,115761.51,1,0,1,112350.21,1
6465,6466,15606855,730,2,1,26,6,0.0,2,1,1,185808.7,0
6466,6467,15763683,678,1,1,32,4,139626.01,1,1,1,118235.52,1
6467,6468,15641782,540,0,0,31,7,0.0,1,0,1,183051.6,1
6468,6469,15677184,767,0,0,35,6,115576.44,1,0,1,27922.45,0
6469,6470,15775042,615,0,0,23,4,0.0,2,1,0,196476.19,0
6470,6471,15616630,583,1,0,41,5,77647.6,1,1,0,190429.52,0
6471,6472,15800233,850,0,0,40,5,0.0,2,1,0,35034.15,0
6472,6473,15588419,651,1,0,34,10,148962.46,1,1,0,66389.43,1
6473,6474,15595557,798,0,1,22,8,0.0,2,1,0,107615.43,0
6474,6475,15626143,695,0,1,37,2,0.0,2,1,1,99692.65,0
6475,6476,15566030,497,1,1,41,5,80542.81,1,0,0,88729.22,1
6476,6477,15701412,739,0,1,40,4,0.0,2,0,0,173321.65,0
6477,6478,15702464,549,0,0,34,4,0.0,2,0,0,139463.57,0
6478,6479,15573348,850,0,1,35,9,102050.47,1,1,1,3769.71,0
6479,6480,15704160,648,2,1,49,5,0.0,1,1,0,149946.43,1
6480,6481,15693704,679,0,0,24,6,114948.76,2,0,1,135768.25,0
6481,6482,15664752,606,1,1,39,8,136000.45,2,1,0,31708.53,0
6482,6483,15628292,850,0,1,32,4,156001.68,2,1,1,151677.31,0
6483,6484,15621195,619,1,1,41,3,147974.16,2,1,0,170518.83,0
6484,6485,15668629,719,2,1,44,2,0.0,2,1,0,196582.19,0
6485,6486,15635197,640,1,1,26,5,90402.77,1,1,1,3298.65,0
6486,6487,15592761,710,0,1,40,5,0.0,2,0,0,162878.96,0
6487,6488,15574283,580,0,1,31,2,0.0,2,0,1,64014.24,0
6488,6489,15598097,550,0,1,44,9,0.0,2,1,0,26257.01,0
6489,6490,15711352,841,0,0,31,3,162701.65,2,1,1,126794.56,0
6490,6491,15620751,760,0,1,34,2,0.0,2,1,0,164162.44,0
6491,6492,15656717,687,0,0,30,6,0.0,2,0,0,179206.92,0
6492,6493,15643121,753,1,0,35,5,82453.96,2,0,0,18254.75,0
6493,6494,15723671,661,0,1,35,9,100107.99,1,1,0,83949.68,0
6494,6495,15752846,699,0,1,28,7,0.0,2,1,1,22684.78,0
6495,6496,15640852,617,1,0,39,5,83348.89,3,1,0,7953.62,1
6496,6497,15789313,595,1,0,44,4,96553.52,2,1,0,143952.24,1
6497,6498,15793688,669,0,1,50,9,201009.64,1,1,0,158032.5,1
6498,6499,15770405,613,0,0,27,5,125167.74,1,1,0,199104.52,0
6499,6500,15702561,782,0,1,32,9,0.0,1,1,1,87566.97,0
6500,6501,15625964,582,0,0,43,5,153313.67,1,0,0,170563.73,0
6501,6502,15761364,679,0,1,30,9,0.0,2,1,0,157871.55,0
6502,6503,15590286,611,0,0,40,2,125879.29,1,1,0,93203.43,0
6503,6504,15587978,455,1,0,37,6,170057.62,1,0,1,54398.56,0
6504,6505,15773242,621,0,1,32,1,0.0,2,1,1,168779.47,0
6505,6506,15761053,596,1,1,48,2,131326.47,1,0,0,1140.02,1
6506,6507,15702095,585,2,0,56,1,128472.8,1,1,0,186476.91,1
6507,6508,15764253,742,0,1,32,6,160485.16,1,1,0,29023.03,0
6508,6509,15700801,850,1,1,42,6,84445.68,3,0,1,60021.34,1
6509,6510,15730590,738,1,0,40,1,115409.18,2,0,0,180456.8,0
6510,6511,15643916,619,2,1,46,8,62400.48,1,1,1,132498.39,1
6511,6512,15720636,628,0,0,50,4,143054.56,1,0,1,109608.81,1
6512,6513,15795429,487,0,1,24,7,133628.09,2,1,1,98570.01,0
6513,6514,15609254,513,2,0,41,9,107135.04,2,1,1,160546.58,0
6514,6515,15625141,563,2,1,26,7,0.0,2,0,0,6139.74,0
6515,6516,15810898,803,0,0,65,2,151659.52,2,0,1,6930.17,0
6516,6517,15775797,607,2,0,32,7,0.0,3,0,1,10674.62,0
6517,6518,15795246,628,1,0,51,9,155903.82,2,1,1,71159.84,0
6518,6519,15795275,521,2,0,49,4,82940.25,2,0,0,62413.01,1
6519,6520,15571869,669,1,0,50,4,112650.89,1,0,0,166386.22,1
6520,6521,15694143,686,0,0,41,10,0.0,1,1,0,133086.45,0
6521,6522,15748231,700,1,1,35,4,95853.39,2,1,0,192933.37,0
6522,6523,15632185,663,0,0,42,1,82228.67,2,1,0,71359.78,0
6523,6524,15806249,671,2,0,31,4,0.0,2,0,1,79270.02,0
6524,6525,15743293,651,1,0,35,1,163700.78,3,1,1,29583.48,1
6525,6526,15598157,728,0,1,34,4,106328.08,1,1,0,88680.65,0
6526,6527,15700946,574,0,0,34,7,152992.91,1,1,1,134691.2,0
6527,6528,15722692,464,0,1,38,3,116439.65,1,1,0,75574.48,0
6528,6529,15696506,604,2,1,27,9,101352.78,1,0,0,30252.3,0
6529,6530,15728823,836,2,0,37,10,0.0,2,1,0,111324.41,0
6530,6531,15808851,511,1,0,75,9,105609.17,1,0,1,105425.18,0
6531,6532,15675231,518,0,0,45,8,0.0,2,1,1,36193.07,0
6532,6533,15732299,756,0,1,67,4,0.0,3,1,1,93081.87,0
6533,6534,15706269,489,0,0,47,8,103894.38,2,1,1,107625.46,0
6534,6535,15590078,622,2,1,27,9,139834.93,1,1,1,152733.89,0
6535,6536,15776985,652,0,0,36,6,112518.71,2,0,1,110421.31,0
6536,6537,15756743,625,0,0,37,7,115895.42,1,1,0,48486.25,0
6537,6538,15782364,521,2,0,39,3,146408.68,1,0,0,72993.67,0
6538,6539,15604093,546,0,1,34,4,165363.31,2,1,1,25744.13,1
6539,6540,15749328,697,0,0,45,1,0.0,2,1,0,46807.62,1
6540,6541,15656322,571,1,1,33,3,71843.15,1,1,0,26772.04,0
6541,6542,15685564,748,2,1,35,5,105492.53,1,1,1,150057.2,0
6542,6543,15785831,591,0,1,35,7,183027.25,1,1,1,56028.79,0
6543,6544,15796218,814,1,1,29,1,131968.57,2,1,1,147693.92,0
6544,6545,15716218,709,0,0,45,3,104118.5,1,0,1,174032.0,0
6545,6546,15572735,433,2,1,27,2,0.0,2,1,1,153698.65,0
6546,6547,15633840,781,0,1,20,0,125023.1,2,1,1,108301.45,0
6547,6548,15608760,656,0,0,30,4,74323.2,1,1,1,22929.08,0
6548,6549,15627848,683,0,1,38,7,109346.13,2,1,0,102665.92,0
6549,6550,15792029,620,0,1,32,6,0.0,2,1,0,56139.09,0
6550,6551,15617331,637,1,0,39,3,109698.41,1,1,1,88391.29,1
6551,6552,15651740,525,2,0,30,5,0.0,2,0,1,149195.44,0
6552,6553,15636407,793,1,0,34,5,127758.09,1,1,0,143357.03,0
6553,6554,15607526,638,1,1,50,1,102645.48,1,1,0,168359.98,1
6554,6555,15632576,520,0,1,31,4,93249.4,1,1,0,77335.75,0
6555,6556,15581505,641,0,1,35,5,0.0,2,1,0,93148.93,0
6556,6557,15612207,840,1,0,51,1,87779.83,1,0,1,36687.11,1
6557,6558,15707242,504,2,1,40,5,0.0,2,0,0,146703.36,0
6558,6559,15721937,686,0,1,38,0,138131.34,1,0,1,115927.85,0
6559,6560,15773852,533,1,1,38,4,70362.52,2,1,1,104189.46,0
6560,6561,15719778,577,0,0,32,1,0.0,2,1,0,9902.39,0
6561,6562,15650538,445,1,0,48,7,168286.58,1,1,0,16645.77,1
6562,6563,15797475,720,0,1,44,3,86102.27,1,1,0,180134.88,1
6563,6564,15780359,643,1,1,25,4,115142.9,1,1,1,148098.95,0
6564,6565,15737104,652,1,0,47,0,126597.89,2,1,1,38798.79,1
6565,6566,15789936,663,0,0,33,2,0.0,2,1,0,153295.0,0
6566,6567,15709523,525,1,0,30,0,157989.21,2,1,1,100687.67,0
6567,6568,15593425,662,2,0,54,1,187997.15,1,0,0,111442.71,1
6568,6569,15776725,724,1,1,54,8,172192.49,1,1,1,136902.01,0
6569,6570,15604706,581,1,1,38,1,133105.47,1,1,0,105732.9,1
6570,6571,15790958,685,2,1,38,4,0.0,2,1,1,35884.91,0
6571,6572,15747534,595,0,1,46,10,0.0,1,1,0,73489.15,1
6572,6573,15574237,588,0,0,21,8,0.0,2,1,1,110114.19,0
6573,6574,15690332,647,1,1,35,3,192407.97,1,1,1,40145.28,0
6574,6575,15661290,785,1,0,38,9,107199.75,1,0,0,146398.51,0
6575,6576,15651883,794,1,0,55,6,115796.7,1,1,0,160526.36,1
6576,6577,15808905,823,0,1,37,5,164858.18,1,1,1,173516.71,0
6577,6578,15715532,687,1,1,38,4,117633.28,1,0,1,88396.6,0
6578,6579,15786078,850,0,0,28,9,0.0,2,1,0,185821.41,0
6579,6580,15652401,496,0,0,36,7,0.0,2,0,0,108098.28,0
6580,6581,15673074,527,1,0,30,6,126663.51,1,1,1,162267.91,0
6581,6582,15598744,576,1,0,71,6,140273.47,1,1,1,193135.25,1
6582,6583,15785975,525,2,0,60,7,0.0,2,0,1,168034.9,0
6583,6584,15613180,727,1,1,21,8,153344.72,1,1,1,163295.87,0
6584,6585,15584229,671,1,0,23,9,123943.18,1,1,1,159553.27,0
6585,6586,15773804,625,0,1,39,5,0.0,1,1,0,99800.87,0
6586,6587,15699515,643,1,1,33,7,98630.31,2,1,1,40250.82,0
6587,6588,15705313,707,0,0,33,2,58036.33,1,1,1,83335.78,0
6588,6589,15693817,539,2,1,28,5,0.0,2,1,0,48382.4,0
6589,6590,15673790,498,1,1,45,7,109200.74,2,0,1,165990.44,0
6590,6591,15674868,696,2,0,30,0,0.0,2,1,1,9002.8,0
6591,6592,15692110,758,0,0,33,7,0.0,1,1,0,188156.34,0
6592,6593,15645904,685,0,0,33,6,0.0,2,0,1,186785.01,0
6593,6594,15581332,655,1,0,30,1,83173.98,2,1,1,184259.6,0
6594,6595,15808544,747,0,0,40,3,0.0,1,0,0,57817.84,1
6595,6596,15734948,601,2,1,24,7,0.0,2,0,0,144660.42,0
6596,6597,15654531,477,0,1,22,5,82559.42,2,0,0,163112.9,1
6597,6598,15637774,558,0,1,32,5,73494.21,1,0,0,136301.1,0
6598,6599,15677141,586,2,1,29,2,132450.24,1,1,1,36176.63,0
6599,6600,15739578,850,0,1,49,6,128663.9,1,1,0,65769.3,1
6600,6601,15697360,505,0,0,36,2,79951.9,1,0,1,174123.16,1
6601,6602,15655213,591,1,0,51,8,132508.3,1,1,1,161304.68,1
6602,6603,15580872,761,1,0,38,1,120530.13,2,1,0,109394.62,0
6603,6604,15683213,554,0,0,35,10,74988.59,2,0,1,190155.13,0
6604,6605,15801188,774,0,0,47,6,94722.88,1,0,1,61450.96,0
6605,6606,15645029,771,2,0,33,5,0.0,2,1,0,8673.43,0
6606,6607,15633181,792,0,1,31,6,71269.89,2,0,1,125912.77,0
6607,6608,15598259,673,1,0,41,9,98612.1,1,1,0,151349.35,0
6608,6609,15576000,765,0,1,40,6,138033.55,1,1,1,67972.45,0
6609,6610,15766047,748,0,0,41,2,91621.69,1,1,1,71139.31,0
6610,6611,15596339,422,0,1,54,3,140014.42,1,0,1,86350.97,0
6611,6612,15715199,568,2,1,27,5,126815.97,2,0,1,118648.12,0
6612,6613,15615938,502,0,0,64,3,139663.37,1,0,1,100995.11,0
6613,6614,15679991,524,0,0,28,7,0.0,2,0,1,147100.72,0
6614,6615,15626135,689,0,1,34,1,165312.27,1,1,0,155495.63,0
6615,6616,15792934,661,0,1,26,8,0.0,2,0,0,196875.87,0
6616,6617,15744046,606,2,1,33,8,0.0,2,1,1,63176.77,0
6617,6618,15700826,678,1,0,54,1,123699.28,2,0,1,105221.76,0
6618,6619,15756301,636,1,0,29,3,97325.15,1,0,1,131924.38,0
6619,6620,15586517,647,0,1,32,5,97041.16,1,1,1,23132.73,0
6620,6621,15751297,732,0,1,36,5,0.0,2,1,0,161428.25,0
6621,6622,15710365,646,0,1,50,0,104129.24,2,1,0,181794.86,1
6622,6623,15679307,559,0,0,43,1,0.0,1,0,1,86634.3,0
6623,6624,15610753,581,0,1,28,3,104367.5,1,1,1,29937.75,0
6624,6625,15811036,565,0,1,46,7,135369.71,1,0,1,140130.22,0
6625,6626,15610912,657,2,0,41,6,112119.48,1,1,0,17536.82,0
6626,6627,15619932,847,0,1,66,7,123760.68,1,0,1,53157.16,0
6627,6628,15746199,558,0,0,41,6,0.0,1,1,1,143585.29,1
6628,6629,15584967,596,2,1,57,6,0.0,2,1,1,72402.0,0
6629,6630,15734365,579,0,1,39,5,0.0,2,0,1,39891.84,0
6630,6631,15726960,741,0,0,36,3,0.0,2,1,1,89804.83,0
6631,6632,15665177,613,0,1,44,3,0.0,2,0,1,136491.72,0
6632,6633,15779915,694,2,1,31,5,0.0,1,1,0,35593.18,0
6633,6634,15729110,729,2,0,42,7,0.0,2,1,0,58268.2,1
6634,6635,15575399,480,0,0,42,1,152160.21,2,1,0,101778.9,0
6635,6636,15678374,666,0,0,59,5,0.0,2,1,1,185123.09,0
6636,6637,15792679,575,0,1,24,2,0.0,2,1,1,119927.81,0
6637,6638,15668767,850,0,1,36,3,0.0,2,1,0,195033.07,0
6638,6639,15761886,740,0,1,36,4,172381.8,1,1,1,86480.29,0
6639,6640,15583076,588,1,1,41,6,106116.56,2,1,0,198766.61,0
6640,6641,15815615,681,0,1,36,5,141952.07,1,1,1,185144.08,0
6641,6642,15591942,611,2,0,33,7,0.0,2,1,1,3729.89,0
6642,6643,15724924,589,0,0,37,6,138497.84,1,0,1,18988.58,0
6643,6644,15762123,717,2,0,34,1,0.0,2,1,0,119313.74,0
6644,6645,15567893,556,1,1,33,3,124213.36,2,1,0,62627.55,0
6645,6646,15648989,850,0,1,37,4,126872.6,1,1,0,197266.58,0
6646,6647,15662021,685,2,0,42,2,0.0,2,0,0,199992.48,0
6647,6648,15691627,713,0,0,37,8,0.0,1,1,1,16403.41,0
6648,6649,15731751,437,0,0,26,1,120923.52,1,0,1,78854.57,0
6649,6650,15635277,605,2,1,47,7,142643.54,1,1,0,189310.27,0
6650,6651,15655252,758,1,1,41,10,79857.64,1,1,1,78088.17,0
6651,6652,15803941,600,0,1,46,10,95502.21,1,0,0,19842.18,0
6652,6653,15714380,827,0,1,38,5,0.0,2,0,0,103305.01,0
6653,6654,15666559,608,1,1,23,8,197715.93,2,1,1,116124.28,0
6654,6655,15799998,608,0,0,30,8,85859.76,1,0,0,142730.27,0
6655,6656,15703763,554,0,1,44,7,85304.27,1,1,1,58076.52,0
6656,6657,15795640,683,1,0,35,1,132371.3,2,0,0,186123.57,0
6657,6658,15780056,660,2,1,33,4,0.0,1,1,0,29664.45,0
6658,6659,15777873,628,0,0,31,5,0.0,1,0,0,147963.07,1
6659,6660,15584749,668,1,1,39,4,79896.0,1,1,0,38466.39,0
6660,6661,15765258,776,0,0,29,5,0.0,2,1,1,143301.49,0
6661,6662,15623346,820,0,1,36,4,0.0,2,1,0,31422.69,0
6662,6663,15614054,665,0,1,36,1,0.0,2,0,1,121505.61,0
6663,6664,15766185,850,1,1,31,4,146587.3,1,1,1,89874.82,0
6664,6665,15667632,703,0,0,42,7,0.0,2,0,1,72500.68,0
6665,6666,15599024,506,2,1,32,8,0.0,2,0,1,182692.8,0
6666,6667,15798709,588,2,1,32,3,109109.33,1,0,1,4993.94,0
6667,6668,15741921,622,2,0,26,8,0.0,2,1,1,124964.82,0
6668,6669,15793671,606,0,1,34,5,0.0,1,1,0,161971.42,0
6669,6670,15797900,517,0,1,56,9,142147.32,1,0,0,39488.04,1
6670,6671,15667932,758,2,0,43,10,0.0,2,1,1,55313.44,0
6671,6672,15795933,677,0,0,49,3,0.0,2,1,1,187811.71,0
6672,6673,15660403,827,2,0,35,0,0.0,2,0,1,184514.01,0
6673,6674,15736299,729,0,0,36,8,109106.8,1,0,0,121311.12,0
6674,6675,15759034,654,0,1,36,2,112262.84,1,1,0,12873.39,0
6675,6676,15724663,654,2,0,36,5,0.0,2,0,0,157238.05,0
6676,6677,15594556,619,2,1,52,8,0.0,2,1,1,123242.11,0
6677,6678,15737169,642,2,1,26,8,144238.7,1,1,1,184399.76,0
6678,6679,15632472,472,2,0,32,1,159397.75,1,0,1,57323.18,0
6679,6680,15722813,470,2,1,30,4,125385.01,1,1,0,68293.93,0
6680,6681,15588450,633,0,0,60,8,69365.25,1,1,1,10288.24,0
6681,6682,15736717,602,0,1,31,7,155271.83,1,1,1,179446.31,0
6682,6683,15680683,640,2,1,29,5,197200.04,2,1,0,141453.62,0
6683,6684,15710316,454,2,0,48,5,144837.79,1,1,1,93151.77,0
6684,6685,15746333,562,0,0,57,3,0.0,3,1,0,6554.97,1
6685,6686,15606861,636,0,1,34,8,0.0,2,1,0,38570.13,0
6686,6687,15641285,621,2,1,50,3,163085.79,1,0,1,131048.36,0
6687,6688,15662908,795,1,1,38,7,125903.22,2,1,1,127068.92,0
6688,6689,15814267,550,0,1,22,6,154377.3,1,1,1,51721.52,0
6689,6690,15614923,630,2,1,41,7,107511.52,1,0,1,46156.87,0
6690,6691,15579223,573,1,1,30,8,127406.5,1,1,0,192950.6,0
6691,6692,15651389,561,2,1,24,8,143656.55,1,0,1,180932.46,0
6692,6693,15677087,662,0,0,39,5,138106.75,1,0,0,19596.73,0
6693,6694,15665784,637,0,1,27,9,128940.24,1,1,0,46786.92,0
6694,6695,15576706,651,1,1,37,9,114453.58,1,0,1,175820.91,0
6695,6696,15615473,646,0,0,33,2,0.0,2,0,0,198208.0,0
6696,6697,15587299,567,0,0,48,3,0.0,1,1,0,55362.45,0
6697,6698,15655389,638,0,1,41,1,131762.94,1,1,1,47675.29,0
6698,6699,15784491,725,0,0,31,6,0.0,1,0,0,61326.43,0
6699,6700,15809999,709,0,0,41,3,150300.65,2,1,0,71672.86,0
6700,6701,15681115,787,2,1,39,10,108935.39,1,1,1,101168.3,0
6701,6702,15629390,653,0,1,37,7,135847.47,1,1,0,144880.81,0
6702,6703,15792668,661,1,1,37,7,109908.06,2,1,0,115037.67,1
6703,6704,15583863,681,1,1,49,8,142946.18,1,0,0,187280.51,1
6704,6705,15681878,436,1,1,45,3,104339.11,2,1,1,183540.22,1
6705,6706,15782875,663,0,1,33,5,157274.36,2,1,1,28531.81,0
6706,6707,15732235,662,0,1,64,0,98848.19,1,0,1,42730.12,0
6707,6708,15735909,607,1,0,39,8,105103.33,1,1,0,104721.5,1
6708,6709,15653448,754,0,1,34,7,0.0,2,1,1,65219.85,0
6709,6710,15587647,850,1,0,66,0,127120.62,1,0,1,118929.64,1
6710,6711,15701037,578,0,1,39,2,0.0,2,1,0,70563.9,0
6711,6712,15727499,666,1,0,36,3,129118.5,2,0,0,139435.12,0
6712,6713,15724838,599,0,0,43,4,0.0,1,1,0,170347.1,0
6713,6714,15666711,586,0,0,46,0,0.0,3,0,1,131553.82,1
6714,6715,15588933,825,0,0,36,3,146053.66,1,1,1,138344.7,0
6715,6716,15763111,808,2,0,67,10,124577.15,1,0,1,169894.4,0
6716,6717,15805676,515,2,1,29,4,151012.55,2,1,0,9770.97,0
6717,6718,15586674,663,2,0,58,5,216109.88,1,0,1,74176.71,1
6718,6719,15744553,444,0,1,34,2,144318.97,1,1,0,112668.06,0
6719,6720,15776629,650,0,0,39,4,0.0,2,0,0,186275.7,0
